agecat,first_dose_pcttakeup,full_regimen_pcttakeup,vacc_date
70-79,96.0,95.0,2022-01-27
70-79,96.0,95.0,2022-01-28
70-79,96.0,95.0,2022-01-29
70-79,96.0,95.0,2022-01-30
70-79,96.0,95.0,2022-01-31
70-79,96.0,95.0,2022-02-01
70-79,96.0,95.0,2022-02-02
70-79,96.0,95.0,2022-02-03
70-79,96.0,95.0,2022-02-04
70-79,96.0,95.0,2022-02-05
70-79,96.0,95.0,2022-02-06
70-79,96.0,95.0,2022-02-07
70-79,96.0,95.0,2022-02-08
70-79,96.0,95.0,2022-02-09
70-79,96.0,95.0,2022-02-10
70-79,96.0,95.0,2022-02-11
70-79,96.0,95.0,2022-02-12
70-79,96.0,95.0,2022-02-13
70-79,96.0,95.0,2022-02-14
70-79,96.0,95.0,2022-02-15
70-79,96.0,95.0,2022-02-16
70-79,96.0,95.0,2022-02-17
70-79,96.0,95.0,2022-02-18
70-79,96.0,95.0,2022-02-19
70-79,96.0,95.0,2022-02-20
70-79,96.0,96.0,2022-02-21
70-79,96.0,96.0,2022-02-22
70-79,96.0,96.0,2022-02-23
70-79,96.0,96.0,2022-02-24
70-79,96.0,96.0,2022-02-25
70-79,96.0,96.0,2022-02-26
70-79,96.0,96.0,2022-02-27
70-79,96.0,96.0,2022-02-28
70-79,96.0,96.0,2022-03-01
70-79,96.0,96.0,2022-03-02
70-79,96.0,96.0,2022-03-03
70-79,96.0,96.0,2022-03-04
70-79,96.0,96.0,2022-03-05
70-79,96.0,96.0,2022-03-06
70-79,96.0,96.0,2022-03-07
70-79,97.0,96.0,2022-03-08
70-79,97.0,96.0,2022-03-09
70-79,97.0,96.0,2022-03-10
70-79,97.0,96.0,2022-03-11
70-79,97.0,96.0,2022-03-12
70-79,97.0,96.0,2022-03-13
70-79,97.0,96.0,2022-03-14
70-79,97.0,96.0,2022-03-15
70-79,97.0,96.0,2022-03-16
70-79,97.0,96.0,2022-03-17
70-79,97.0,96.0,2022-03-18
70-79,97.0,96.0,2022-03-19
70-79,97.0,96.0,2022-03-20
70-79,97.0,96.0,2022-03-21
70-79,97.0,96.0,2022-03-22
70-79,97.0,96.0,2022-03-23
70-79,97.0,96.0,2022-03-24
70-79,97.0,96.0,2022-03-25
70-79,97.0,96.0,2022-03-26
70-79,97.0,96.0,2022-03-27
70-79,97.0,96.0,2022-03-28
70-79,97.0,96.0,2022-03-29
70-79,97.0,96.0,2022-03-30
70-79,97.0,96.0,2022-03-31
70-79,97.0,96.0,2022-04-01
70-79,97.0,96.0,2022-04-02
70-79,97.0,96.0,2022-04-03
70-79,97.0,96.0,2022-04-04
70-79,97.0,96.0,2022-04-05
70-79,97.0,96.0,2022-04-06
70-79,97.0,96.0,2022-04-07
70-79,97.0,96.0,2022-04-08
70-79,97.0,96.0,2022-04-09
70-79,97.0,96.0,2022-04-10
70-79,97.0,96.0,2022-04-11
70-79,97.0,96.0,2022-04-12
70-79,97.0,96.0,2022-04-13
70-79,97.0,96.0,2022-04-14
70-79,97.0,96.0,2022-04-15
70-79,97.0,96.0,2022-04-16
70-79,97.0,96.0,2022-04-17
70-79,97.0,96.0,2022-04-18
70-79,97.0,96.0,2022-04-19
70-79,97.0,96.0,2022-04-20
70-79,97.0,96.0,2022-04-21
70-79,97.0,96.0,2022-04-22
70-79,97.0,96.0,2022-04-23
70-79,97.0,96.0,2022-04-24
70-79,97.0,96.0,2022-04-25
70-79,97.0,96.0,2022-04-26
70-79,97.0,96.0,2022-04-27
70-79,97.0,96.0,2022-04-28
70-79,97.0,96.0,2022-04-29
70-79,97.0,96.0,2022-04-30
70-79,97.0,96.0,2022-05-01
70-79,97.0,96.0,2022-05-02
70-79,97.0,96.0,2022-05-03
70-79,97.0,96.0,2022-05-04
70-79,97.0,96.0,2022-05-05
70-79,97.0,96.0,2022-05-06
70-79,97.0,96.0,2022-05-07
70-79,97.0,96.0,2022-05-08
70-79,97.0,96.0,2022-05-09
70-79,97.0,96.0,2022-05-10
70-79,97.0,96.0,2022-05-11
70-79,97.0,96.0,2022-05-12
70-79,97.0,96.0,2022-05-13
70-79,97.0,96.0,2022-05-14
70-79,97.0,96.0,2022-05-15
70-79,97.0,96.0,2022-05-16
70-79,97.0,96.0,2022-05-17
70-79,97.0,96.0,2022-05-18
70-79,97.0,96.0,2022-05-19
70-79,97.0,96.0,2022-05-20
70-79,97.0,96.0,2022-05-21
70-79,97.0,96.0,2022-05-22
70-79,97.0,96.0,2022-05-23
70-79,97.0,96.0,2022-05-24
70-79,97.0,96.0,2022-05-25
70-79,97.0,96.0,2022-05-26
70-79,97.0,96.0,2022-05-27
70-79,97.0,96.0,2022-05-28
70-79,97.0,96.0,2022-05-29
70-79,97.0,96.0,2022-05-30
70-79,97.0,96.0,2022-05-31
70-79,97.0,96.0,2022-06-01
70-79,97.0,96.0,2022-06-02
70-79,97.0,96.0,2022-06-03
70-79,97.0,96.0,2022-06-04
70-79,97.0,96.0,2022-06-05
70-79,97.0,96.0,2022-06-06
70-79,97.0,96.0,2022-06-07
70-79,97.0,96.0,2022-06-08
70-79,97.0,96.0,2022-06-09
70-79,97.0,96.0,2022-06-10
70-79,97.0,96.0,2022-06-11
70-79,97.0,96.0,2022-06-12
70-79,97.0,96.0,2022-06-13
70-79,97.0,96.0,2022-06-14
70-79,97.0,96.0,2022-06-15
70-79,97.0,96.0,2022-06-16
70-79,97.0,96.0,2022-06-17
70-79,97.0,96.0,2022-06-18
70-79,97.0,96.0,2022-06-19
70-79,97.0,96.0,2022-06-20
70-79,97.0,96.0,2022-06-21
70-79,97.0,96.0,2022-06-22
70-79,97.0,96.0,2022-06-23
70-79,97.0,96.0,2022-06-24
70-79,97.0,96.0,2022-06-25
70-79,97.0,96.0,2022-06-26
70-79,97.0,96.0,2022-06-27
70-79,97.0,96.0,2022-06-28
70-79,97.0,96.0,2022-06-29
70-79,97.0,96.0,2022-06-30
70-79,97.0,96.0,2022-07-01
70-79,97.0,96.0,2022-07-02
70-79,97.0,96.0,2022-07-03
70-79,97.0,96.0,2022-07-04
70-79,97.0,96.0,2022-07-05
70-79,97.0,96.0,2022-07-06
70-79,97.0,96.0,2022-07-07
70-79,97.0,96.0,2022-07-08
70-79,97.0,96.0,2022-07-09
70-79,97.0,96.0,2022-07-10
70-79,97.0,96.0,2022-07-11
70-79,97.0,96.0,2022-07-12
70-79,97.0,96.0,2022-07-13
70-79,97.0,96.0,2022-07-14
70-79,97.0,96.0,2022-07-15
70-79,97.0,96.0,2022-07-16
70-79,97.0,96.0,2022-07-17
70-79,97.0,96.0,2022-07-18
70-79,97.0,96.0,2022-07-19
70-79,97.0,96.0,2022-07-20
70-79,97.0,96.0,2022-07-21
70-79,97.0,96.0,2022-07-22
70-79,97.0,96.0,2022-07-23
70-79,97.0,96.0,2022-07-24
70-79,97.0,96.0,2022-07-25
80+,0.0,0.0,2020-12-30
80+,0.0,0.0,2020-12-31
80+,0.0,0.0,2021-01-01
80+,0.0,0.0,2021-01-02
80+,0.0,0.0,2021-01-03
80+,0.0,0.0,2021-01-04
80+,0.0,0.0,2021-01-05
80+,0.0,0.0,2021-01-06
80+,0.0,0.0,2021-01-07
80+,0.0,0.0,2021-01-08
80+,0.0,0.0,2021-01-09
80+,0.0,0.0,2021-01-10
80+,0.0,0.0,2021-01-11
80+,0.0,0.0,2021-01-12
80+,0.0,0.0,2021-01-13
80+,0.0,0.0,2021-01-14
80+,0.0,0.0,2021-01-15
80+,0.0,0.0,2021-01-16
80+,0.0,0.0,2021-01-17
80+,0.0,0.0,2021-01-18
80+,0.0,0.0,2021-01-19
80+,0.0,0.0,2021-01-20
80+,0.0,0.0,2021-01-21
80+,0.0,0.0,2021-01-22
80+,0.0,0.0,2021-01-23
80+,0.0,0.0,2021-01-24
80+,0.0,0.0,2021-01-25
80+,0.0,0.0,2021-01-26
80+,0.0,0.0,2021-01-27
80+,0.0,0.0,2021-01-28
80+,0.0,0.0,2021-01-29
80+,0.0,0.0,2021-01-30
80+,0.0,0.0,2021-01-31
80+,0.0,0.0,2021-02-01
80+,0.0,0.0,2021-02-02
80+,0.0,0.0,2021-02-03
80+,1.0,0.0,2021-02-04
80+,1.0,0.0,2021-02-05
80+,1.0,0.0,2021-02-06
80+,1.0,0.0,2021-02-07
80+,1.0,0.0,2021-02-08
80+,1.0,0.0,2021-02-09
80+,1.0,0.0,2021-02-10
80+,1.0,0.0,2021-02-11
80+,1.0,0.0,2021-02-12
80+,1.0,0.0,2021-02-13
80+,1.0,0.0,2021-02-14
80+,1.0,0.0,2021-02-15
80+,2.0,0.0,2021-02-16
80+,2.0,0.0,2021-02-17
80+,2.0,0.0,2021-02-18
80+,2.0,0.0,2021-02-19
80+,2.0,0.0,2021-02-20
80+,2.0,0.0,2021-02-21
80+,3.0,0.0,2021-02-22
80+,4.0,0.0,2021-02-23
80+,4.0,0.0,2021-02-24
80+,5.0,0.0,2021-02-25
80+,5.0,0.0,2021-02-26
80+,6.0,0.0,2021-02-27
80+,6.0,0.0,2021-02-28
80+,7.0,0.0,2021-03-01
80+,8.0,0.0,2021-03-02
80+,9.0,0.0,2021-03-03
80+,10.0,0.0,2021-03-04
80+,11.0,0.0,2021-03-05
80+,12.0,0.0,2021-03-06
80+,12.0,0.0,2021-03-07
80+,14.0,0.0,2021-03-08
80+,15.0,1.0,2021-03-09
80+,17.0,1.0,2021-03-10
80+,19.0,1.0,2021-03-11
80+,21.0,1.0,2021-03-12
80+,23.0,1.0,2021-03-13
80+,24.0,1.0,2021-03-14
80+,26.0,1.0,2021-03-15
80+,27.0,1.0,2021-03-16
80+,29.0,1.0,2021-03-17
80+,31.0,2.0,2021-03-18
80+,33.0,2.0,2021-03-19
80+,34.0,2.0,2021-03-20
80+,36.0,2.0,2021-03-21
80+,37.0,2.0,2021-03-22
80+,38.0,3.0,2021-03-23
80+,40.0,3.0,2021-03-24
80+,40.0,3.0,2021-03-25
80+,41.0,4.0,2021-03-26
80+,42.0,4.0,2021-03-27
80+,43.0,4.0,2021-03-28
80+,44.0,5.0,2021-03-29
80+,45.0,6.0,2021-03-30
80+,46.0,6.0,2021-03-31
80+,46.0,7.0,2021-04-01
80+,47.0,8.0,2021-04-02
80+,47.0,8.0,2021-04-03
80+,48.0,9.0,2021-04-04
80+,49.0,9.0,2021-04-05
80+,49.0,10.0,2021-04-06
80+,50.0,11.0,2021-04-07
80+,50.0,12.0,2021-04-08
80+,51.0,12.0,2021-04-09
80+,51.0,13.0,2021-04-10
80+,51.0,14.0,2021-04-11
80+,52.0,14.0,2021-04-12
80+,52.0,15.0,2021-04-13
80+,53.0,16.0,2021-04-14
80+,53.0,16.0,2021-04-15
80+,54.0,16.0,2021-04-16
80+,54.0,17.0,2021-04-17
80+,54.0,17.0,2021-04-18
80+,55.0,18.0,2021-04-19
80+,55.0,18.0,2021-04-20
80+,56.0,19.0,2021-04-21
80+,56.0,19.0,2021-04-22
80+,57.0,20.0,2021-04-23
80+,57.0,20.0,2021-04-24
80+,57.0,20.0,2021-04-25
80+,57.0,21.0,2021-04-26
80+,57.0,21.0,2021-04-27
80+,58.0,21.0,2021-04-28
80+,58.0,22.0,2021-04-29
80+,58.0,22.0,2021-04-30
80+,58.0,22.0,2021-05-01
80+,58.0,22.0,2021-05-02
80+,59.0,22.0,2021-05-03
80+,59.0,23.0,2021-05-04
80+,59.0,23.0,2021-05-05
80+,59.0,23.0,2021-05-06
80+,59.0,23.0,2021-05-07
80+,59.0,24.0,2021-05-08
80+,59.0,24.0,2021-05-09
80+,60.0,24.0,2021-05-10
80+,60.0,24.0,2021-05-11
80+,60.0,24.0,2021-05-12
80+,60.0,25.0,2021-05-13
80+,60.0,25.0,2021-05-14
80+,60.0,25.0,2021-05-15
80+,60.0,25.0,2021-05-16
80+,60.0,25.0,2021-05-17
80+,61.0,25.0,2021-05-18
80+,61.0,26.0,2021-05-19
80+,61.0,26.0,2021-05-20
80+,61.0,26.0,2021-05-21
80+,61.0,26.0,2021-05-22
80+,61.0,26.0,2021-05-23
80+,61.0,26.0,2021-05-24
80+,62.0,26.0,2021-05-25
80+,62.0,26.0,2021-05-26
80+,62.0,26.0,2021-05-27
80+,62.0,27.0,2021-05-28
80+,62.0,27.0,2021-05-29
80+,63.0,27.0,2021-05-30
80+,63.0,27.0,2021-05-31
80+,63.0,27.0,2021-06-01
80+,63.0,27.0,2021-06-02
80+,64.0,27.0,2021-06-03
80+,64.0,27.0,2021-06-04
80+,65.0,27.0,2021-06-05
80+,65.0,27.0,2021-06-06
80+,65.0,27.0,2021-06-07
80+,65.0,28.0,2021-06-08
80+,66.0,28.0,2021-06-09
80+,66.0,28.0,2021-06-10
80+,66.0,28.0,2021-06-11
80+,66.0,28.0,2021-06-12
80+,66.0,28.0,2021-06-13
80+,67.0,28.0,2021-06-14
80+,67.0,28.0,2021-06-15
80+,67.0,28.0,2021-06-16
80+,67.0,28.0,2021-06-17
80+,67.0,28.0,2021-06-18
80+,68.0,28.0,2021-06-19
80+,68.0,29.0,2021-06-20
80+,68.0,29.0,2021-06-21
80+,68.0,29.0,2021-06-22
80+,68.0,29.0,2021-06-23
80+,68.0,29.0,2021-06-24
80+,68.0,29.0,2021-06-25
80+,69.0,29.0,2021-06-26
80+,69.0,29.0,2021-06-27
80+,69.0,29.0,2021-06-28
80+,69.0,29.0,2021-06-29
80+,69.0,29.0,2021-06-30
80+,70.0,29.0,2021-07-01
80+,70.0,29.0,2021-07-02
80+,70.0,29.0,2021-07-03
80+,70.0,29.0,2021-07-04
80+,70.0,29.0,2021-07-05
80+,71.0,29.0,2021-07-06
80+,71.0,29.0,2021-07-07
80+,71.0,29.0,2021-07-08
80+,71.0,30.0,2021-07-09
80+,71.0,30.0,2021-07-10
80+,71.0,30.0,2021-07-11
80+,71.0,30.0,2021-07-12
80+,72.0,30.0,2021-07-13
80+,72.0,30.0,2021-07-14
80+,72.0,31.0,2021-07-15
80+,72.0,31.0,2021-07-16
80+,72.0,31.0,2021-07-17
80+,73.0,31.0,2021-07-18
80+,73.0,31.0,2021-07-19
80+,73.0,31.0,2021-07-20
80+,74.0,32.0,2021-07-21
80+,74.0,32.0,2021-07-22
80+,74.0,32.0,2021-07-23
80+,75.0,32.0,2021-07-24
80+,75.0,32.0,2021-07-25
80+,76.0,33.0,2021-07-26
80+,76.0,33.0,2021-07-27
80+,76.0,33.0,2021-07-28
80+,77.0,33.0,2021-07-29
80+,77.0,33.0,2021-07-30
80+,77.0,34.0,2021-07-31
80+,78.0,34.0,2021-08-01
80+,78.0,34.0,2021-08-02
80+,78.0,34.0,2021-08-03
80+,79.0,34.0,2021-08-04
80+,79.0,35.0,2021-08-05
80+,79.0,35.0,2021-08-06
80+,80.0,35.0,2021-08-07
80+,80.0,35.0,2021-08-08
80+,80.0,35.0,2021-08-09
80+,80.0,35.0,2021-08-10
80+,81.0,36.0,2021-08-11
80+,81.0,36.0,2021-08-12
80+,81.0,36.0,2021-08-13
80+,81.0,37.0,2021-08-14
80+,82.0,37.0,2021-08-15
80+,82.0,37.0,2021-08-16
80+,82.0,38.0,2021-08-17
80+,82.0,38.0,2021-08-18
80+,82.0,38.0,2021-08-19
80+,82.0,39.0,2021-08-20
80+,83.0,39.0,2021-08-21
80+,83.0,39.0,2021-08-22
80+,83.0,39.0,2021-08-23
80+,83.0,40.0,2021-08-24
80+,83.0,40.0,2021-08-25
80+,83.0,40.0,2021-08-26
80+,83.0,41.0,2021-08-27
80+,84.0,41.0,2021-08-28
80+,84.0,41.0,2021-08-29
80+,84.0,41.0,2021-08-30
80+,84.0,42.0,2021-08-31
80+,84.0,42.0,2021-09-01
80+,85.0,42.0,2021-09-02
80+,85.0,42.0,2021-09-03
80+,85.0,43.0,2021-09-04
80+,85.0,43.0,2021-09-05
80+,85.0,43.0,2021-09-06
80+,85.0,43.0,2021-09-07
80+,86.0,43.0,2021-09-08
80+,86.0,44.0,2021-09-09
80+,86.0,44.0,2021-09-10
80+,86.0,44.0,2021-09-11
80+,86.0,44.0,2021-09-12
80+,86.0,44.0,2021-09-13
80+,87.0,44.0,2021-09-14
80+,87.0,45.0,2021-09-15
80+,87.0,45.0,2021-09-16
80+,87.0,46.0,2021-09-17
80+,88.0,47.0,2021-09-18
80+,88.0,48.0,2021-09-19
80+,88.0,49.0,2021-09-20
80+,88.0,50.0,2021-09-21
80+,88.0,51.0,2021-09-22
80+,88.0,52.0,2021-09-23
80+,88.0,54.0,2021-09-24
80+,88.0,55.0,2021-09-25
80+,88.0,56.0,2021-09-26
80+,88.0,57.0,2021-09-27
80+,89.0,58.0,2021-09-28
80+,89.0,59.0,2021-09-29
80+,89.0,61.0,2021-09-30
80+,89.0,62.0,2021-10-01
80+,89.0,63.0,2021-10-02
80+,89.0,63.0,2021-10-03
80+,89.0,64.0,2021-10-04
80+,89.0,65.0,2021-10-05
80+,89.0,66.0,2021-10-06
80+,89.0,67.0,2021-10-07
80+,89.0,68.0,2021-10-08
80+,90.0,68.0,2021-10-09
80+,90.0,69.0,2021-10-10
80+,90.0,70.0,2021-10-11
80+,90.0,70.0,2021-10-12
80+,90.0,71.0,2021-10-13
80+,90.0,71.0,2021-10-14
80+,90.0,72.0,2021-10-15
80+,90.0,73.0,2021-10-16
80+,90.0,73.0,2021-10-17
80+,90.0,73.0,2021-10-18
80+,90.0,74.0,2021-10-19
80+,90.0,74.0,2021-10-20
80+,91.0,75.0,2021-10-21
80+,91.0,75.0,2021-10-22
80+,91.0,76.0,2021-10-23
80+,91.0,76.0,2021-10-24
80+,91.0,76.0,2021-10-25
80+,91.0,77.0,2021-10-26
80+,91.0,77.0,2021-10-27
80+,91.0,77.0,2021-10-28
80+,91.0,78.0,2021-10-29
80+,91.0,78.0,2021-10-30
80+,91.0,78.0,2021-10-31
80+,91.0,79.0,2021-11-01
80+,91.0,79.0,2021-11-02
80+,91.0,79.0,2021-11-03
80+,91.0,79.0,2021-11-04
80+,91.0,80.0,2021-11-05
80+,91.0,80.0,2021-11-06
80+,91.0,80.0,2021-11-07
80+,91.0,80.0,2021-11-08
80+,91.0,81.0,2021-11-09
80+,92.0,81.0,2021-11-10
80+,92.0,81.0,2021-11-11
80+,92.0,81.0,2021-11-12
80+,92.0,81.0,2021-11-13
80+,92.0,82.0,2021-11-14
80+,92.0,82.0,2021-11-15
80+,92.0,82.0,2021-11-16
80+,92.0,82.0,2021-11-17
80+,92.0,82.0,2021-11-18
80+,92.0,83.0,2021-11-19
80+,92.0,83.0,2021-11-20
80+,92.0,83.0,2021-11-21
80+,92.0,83.0,2021-11-22
80+,92.0,83.0,2021-11-23
80+,93.0,83.0,2021-11-24
80+,93.0,83.0,2021-11-25
80+,93.0,83.0,2021-11-26
80+,93.0,83.0,2021-11-27
80+,93.0,84.0,2021-11-28
80+,93.0,84.0,2021-11-29
80+,93.0,84.0,2021-11-30
80+,93.0,84.0,2021-12-01
80+,93.0,84.0,2021-12-02
80+,93.0,84.0,2021-12-03
80+,93.0,84.0,2021-12-04
80+,93.0,84.0,2021-12-05
80+,93.0,85.0,2021-12-06
80+,93.0,85.0,2021-12-07
80+,93.0,85.0,2021-12-08
80+,93.0,85.0,2021-12-09
80+,93.0,85.0,2021-12-10
80+,94.0,86.0,2021-12-11
80+,94.0,86.0,2021-12-12
80+,94.0,86.0,2021-12-13
80+,94.0,86.0,2021-12-14
80+,94.0,86.0,2021-12-15
80+,94.0,86.0,2021-12-16
80+,94.0,87.0,2021-12-17
80+,94.0,87.0,2021-12-18
80+,94.0,87.0,2021-12-19
80+,94.0,87.0,2021-12-20
80+,94.0,87.0,2021-12-21
80+,94.0,87.0,2021-12-22
80+,94.0,88.0,2021-12-23
80+,94.0,88.0,2021-12-24
80+,94.0,88.0,2021-12-25
80+,94.0,88.0,2021-12-26
80+,94.0,88.0,2021-12-27
80+,94.0,88.0,2021-12-28
80+,94.0,88.0,2021-12-29
80+,94.0,89.0,2021-12-30
80+,94.0,89.0,2021-12-31
80+,94.0,89.0,2022-01-01
80+,94.0,89.0,2022-01-02
80+,94.0,89.0,2022-01-03
80+,94.0,89.0,2022-01-04
80+,94.0,89.0,2022-01-05
80+,94.0,89.0,2022-01-06
80+,94.0,89.0,2022-01-07
80+,94.0,90.0,2022-01-08
80+,94.0,90.0,2022-01-09
80+,94.0,90.0,2022-01-10
80+,94.0,90.0,2022-01-11
80+,94.0,90.0,2022-01-12
80+,94.0,90.0,2022-01-13
80+,94.0,90.0,2022-01-14
80+,94.0,90.0,2022-01-15
80+,94.0,90.0,2022-01-16
80+,94.0,91.0,2022-01-17
80+,94.0,91.0,2022-01-18
80+,94.0,91.0,2022-01-19
80+,94.0,91.0,2022-01-20
80+,94.0,91.0,2022-01-21
80+,94.0,91.0,2022-01-22
80+,94.0,91.0,2022-01-23
80+,94.0,91.0,2022-01-24
80+,94.0,91.0,2022-01-25
80+,94.0,91.0,2022-01-26
80+,94.0,92.0,2022-01-27
80+,94.0,92.0,2022-01-28
80+,94.0,92.0,2022-01-29
80+,94.0,92.0,2022-01-30
80+,94.0,92.0,2022-01-31
80+,94.0,92.0,2022-02-01
80+,94.0,92.0,2022-02-02
80+,94.0,92.0,2022-02-03
80+,94.0,92.0,2022-02-04
80+,94.0,92.0,2022-02-05
80+,94.0,92.0,2022-02-06
80+,94.0,92.0,2022-02-07
80+,94.0,92.0,2022-02-08
80+,94.0,92.0,2022-02-09
80+,94.0,92.0,2022-02-10
80+,94.0,92.0,2022-02-11
80+,94.0,92.0,2022-02-12
80+,94.0,92.0,2022-02-13
80+,94.0,92.0,2022-02-14
80+,94.0,93.0,2022-02-15
80+,94.0,93.0,2022-02-16
80+,94.0,93.0,2022-02-17
80+,94.0,93.0,2022-02-18
80+,94.0,93.0,2022-02-19
80+,94.0,93.0,2022-02-20
80+,94.0,93.0,2022-02-21
80+,94.0,93.0,2022-02-22
80+,94.0,93.0,2022-02-23
80+,94.0,93.0,2022-02-24
80+,94.0,93.0,2022-02-25
80+,94.0,93.0,2022-02-26
80+,94.0,93.0,2022-02-27
80+,94.0,93.0,2022-02-28
80+,94.0,93.0,2022-03-01
80+,94.0,93.0,2022-03-02
80+,94.0,93.0,2022-03-03
80+,94.0,93.0,2022-03-04
80+,94.0,93.0,2022-03-05
80+,94.0,93.0,2022-03-06
80+,95.0,93.0,2022-03-07
80+,95.0,93.0,2022-03-08
80+,95.0,93.0,2022-03-09
80+,95.0,93.0,2022-03-10
80+,95.0,93.0,2022-03-11
80+,95.0,93.0,2022-03-12
80+,95.0,93.0,2022-03-13
80+,95.0,93.0,2022-03-14
80+,95.0,93.0,2022-03-15
80+,95.0,93.0,2022-03-16
80+,95.0,93.0,2022-03-17
80+,95.0,93.0,2022-03-18
80+,95.0,93.0,2022-03-19
80+,95.0,93.0,2022-03-20
80+,95.0,93.0,2022-03-21
80+,95.0,93.0,2022-03-22
80+,95.0,93.0,2022-03-23
80+,95.0,93.0,2022-03-24
80+,95.0,93.0,2022-03-25
80+,95.0,93.0,2022-03-26
80+,95.0,93.0,2022-03-27
80+,95.0,94.0,2022-03-28
80+,95.0,94.0,2022-03-29
80+,95.0,94.0,2022-03-30
80+,95.0,94.0,2022-03-31
80+,95.0,94.0,2022-04-01
80+,95.0,94.0,2022-04-02
80+,95.0,94.0,2022-04-03
80+,95.0,94.0,2022-04-04
80+,95.0,94.0,2022-04-05
80+,95.0,94.0,2022-04-06
80+,95.0,94.0,2022-04-07
80+,95.0,94.0,2022-04-08
80+,95.0,94.0,2022-04-09
80+,95.0,94.0,2022-04-10
80+,95.0,94.0,2022-04-11
80+,95.0,94.0,2022-04-12
80+,95.0,94.0,2022-04-13
80+,95.0,94.0,2022-04-14
80+,95.0,94.0,2022-04-15
80+,95.0,94.0,2022-04-16
80+,95.0,94.0,2022-04-17
80+,95.0,94.0,2022-04-18
80+,95.0,94.0,2022-04-19
80+,95.0,94.0,2022-04-20
80+,95.0,94.0,2022-04-21
80+,95.0,94.0,2022-04-22
80+,95.0,94.0,2022-04-23
80+,95.0,94.0,2022-04-24
80+,95.0,94.0,2022-04-25
80+,95.0,94.0,2022-04-26
80+,95.0,94.0,2022-04-27
80+,95.0,94.0,2022-04-28
80+,95.0,94.0,2022-04-29
80+,95.0,94.0,2022-04-30
80+,95.0,94.0,2022-05-01
80+,95.0,94.0,2022-05-02
80+,95.0,94.0,2022-05-03
80+,95.0,94.0,2022-05-04
80+,95.0,94.0,2022-05-05
80+,95.0,94.0,2022-05-06
80+,95.0,94.0,2022-05-07
80+,95.0,94.0,2022-05-08
80+,95.0,94.0,2022-05-09
80+,95.0,94.0,2022-05-10
80+,95.0,94.0,2022-05-11
80+,95.0,94.0,2022-05-12
80+,95.0,94.0,2022-05-13
80+,95.0,94.0,2022-05-14
80+,95.0,94.0,2022-05-15
80+,95.0,94.0,2022-05-16
80+,95.0,94.0,2022-05-17
80+,95.0,94.0,2022-05-18
80+,95.0,94.0,2022-05-19
80+,95.0,94.0,2022-05-20
80+,95.0,94.0,2022-05-21
80+,95.0,94.0,2022-05-22
80+,95.0,94.0,2022-05-23
80+,95.0,94.0,2022-05-24
80+,95.0,94.0,2022-05-25
80+,95.0,94.0,2022-05-26
80+,95.0,94.0,2022-05-27
80+,95.0,94.0,2022-05-28
80+,95.0,94.0,2022-05-29
80+,95.0,94.0,2022-05-30
80+,95.0,94.0,2022-05-31
80+,95.0,94.0,2022-06-01
80+,95.0,94.0,2022-06-02
80+,95.0,94.0,2022-06-03
80+,95.0,94.0,2022-06-04
80+,95.0,94.0,2022-06-05
80+,95.0,94.0,2022-06-06
80+,95.0,94.0,2022-06-07
80+,95.0,94.0,2022-06-08
80+,95.0,94.0,2022-06-09
80+,95.0,94.0,2022-06-10
80+,95.0,94.0,2022-06-11
80+,95.0,94.0,2022-06-12
80+,95.0,94.0,2022-06-13
80+,95.0,94.0,2022-06-14
80+,95.0,94.0,2022-06-15
80+,95.0,94.0,2022-06-16
80+,95.0,94.0,2022-06-17
80+,95.0,94.0,2022-06-18
80+,95.0,94.0,2022-06-19
80+,95.0,94.0,2022-06-20
80+,95.0,94.0,2022-06-21
80+,95.0,94.0,2022-06-22
80+,95.0,94.0,2022-06-23
80+,95.0,94.0,2022-06-24
80+,95.0,94.0,2022-06-25
80+,95.0,94.0,2022-06-26
80+,95.0,94.0,2022-06-27
80+,95.0,94.0,2022-06-28
80+,95.0,94.0,2022-06-29
80+,95.0,94.0,2022-06-30
80+,95.0,94.0,2022-07-01
80+,95.0,94.0,2022-07-02
80+,95.0,94.0,2022-07-03
80+,95.0,94.0,2022-07-04
80+,95.0,94.0,2022-07-05
80+,95.0,94.0,2022-07-06
80+,95.0,94.0,2022-07-07
80+,95.0,94.0,2022-07-08
80+,95.0,94.0,2022-07-09
80+,95.0,94.0,2022-07-10
80+,95.0,94.0,2022-07-11
80+,95.0,94.0,2022-07-12
80+,95.0,94.0,2022-07-13
80+,95.0,94.0,2022-07-14
80+,95.0,94.0,2022-07-15
80+,95.0,94.0,2022-07-16
80+,95.0,94.0,2022-07-17
80+,95.0,94.0,2022-07-18
80+,95.0,94.0,2022-07-19
80+,95.0,94.0,2022-07-20
80+,95.0,94.0,2022-07-21
80+,95.0,94.0,2022-07-22
80+,95.0,94.0,2022-07-23
80+,95.0,94.0,2022-07-24
80+,95.0,94.0,2022-07-25
